Date,Employee_ID,Employee_Name,Project_ID,Job_Code,Regular_Hours,Overtime_Hours,Total_Hours,Comments
2025-06-11,01230,Worker_231,PRJ100,Electrician,8.0,0,8.0,
2025-06-12,01230,Worker_231,PRJ100,Electrician,6.0,0,6.0,
2025-06-13,01230,Worker_231,PRJ100,Electrician,7.5,0,7.5,Training
2025-06-16,01230,Worker_231,PRJ100,Electrician,7.5,0,7.5,Worked late
2025-06-17,01230,Worker_231,PRJ100,Electrician,8.0,1,9.0,
2025-06-18,01230,Worker_231,PRJ100,Electrician,9.0,0,9.0,Training
2025-06-19,01230,Worker_231,PRJ100,Electrician,8.0,1,9.0,Normal day
2025-06-20,01230,Worker_231,PRJ100,Electrician,6.0,0,6.0,Minor equipment issue
2025-06-09,01231,Worker_232,PRJ101,Electrician,9.0,2,11.0,
2025-06-10,01231,Worker_232,PRJ101,Electrician,8.0,1,9.0,Worked late
2025-06-11,01231,Worker_232,PRJ101,Electrician,8.0,1,9.0,Minor equipment issue
2025-06-12,01231,Worker_232,PRJ101,Electrician,7.5,0,7.5,Minor equipment issue
2025-06-13,01231,Worker_232,PRJ101,Electrician,6.0,0,6.0,Minor equipment issue
2025-06-16,01231,Worker_232,PRJ101,Electrician,9.0,0,9.0,Completed assigned task
2025-06-17,01231,Worker_232,PRJ101,Electrician,8.0,0,8.0,
2025-06-18,01231,Worker_232,PRJ101,Electrician,8.0,0,8.0,Left early
2025-06-19,01231,Worker_232,PRJ101,Electrician,8.0,2,10.0,Normal day
2025-06-20,01231,Worker_232,PRJ101,Electrician,9.0,0,9.0,Worked late
2025-06-09,01232,Worker_233,PRJ100,Plumber,8.0,2,10.0,Left early
2025-06-10,01232,Worker_233,PRJ100,Plumber,6.0,0,6.0,Minor equipment issue
2025-06-11,01232,Worker_233,PRJ100,Plumber,7.5,0,7.5,Worked late
2025-06-12,01232,Worker_233,PRJ100,Plumber,8.0,1,9.0,Minor equipment issue
2025-06-13,01232,Worker_233,PRJ100,Plumber,8.0,0,8.0,Normal day
2025-06-16,01232,Worker_233,PRJ100,Plumber,8.0,0,8.0,Worked late
2025-06-17,01232,Worker_233,PRJ100,Plumber,8.0,0,8.0,Worked late
2025-06-18,01232,Worker_233,PRJ100,Plumber,7.5,0,7.5,Left early
2025-06-19,01232,Worker_233,PRJ100,Plumber,7.5,0,7.5,Left early
2025-06-20,01232,Worker_233,PRJ100,Plumber,8.0,1,9.0,Worked late
2025-06-09,01233,Worker_234,PRJ102,Plumber,8.0,2,10.0,Normal day
2025-06-10,01233,Worker_234,PRJ102,Plumber,8.0,0,8.0,Left early
2025-06-11,01233,Worker_234,PRJ102,Plumber,6.0,0,6.0,Left early
2025-06-12,01233,Worker_234,PRJ102,Plumber,8.0,0,8.0,Left early
2025-06-13,01233,Worker_234,PRJ102,Plumber,6.0,0,6.0,Worked late
2025-06-16,01233,Worker_234,PRJ102,Plumber,7.5,0,7.5,Worked late
2025-06-17,01233,Worker_234,PRJ102,Plumber,7.5,0,7.5,Normal day
2025-06-18,01233,Worker_234,PRJ102,Plumber,8.0,0,8.0,
2025-06-19,01233,Worker_234,PRJ102,Plumber,8.0,0,8.0,Worked late
2025-06-20,01233,Worker_234,PRJ102,Plumber,8.0,1,9.0,Completed assigned task
2025-06-09,01234,Worker_235,PRJ103,Carpenter,6.0,0,6.0,Completed assigned task
2025-06-10,01234,Worker_235,PRJ103,Carpenter,7.5,0,7.5,Training
2025-06-11,01234,Worker_235,PRJ103,Carpenter,8.0,0,8.0,Left early
2025-06-12,01234,Worker_235,PRJ103,Carpenter,8.0,1,9.0,Left early
2025-06-13,01234,Worker_235,PRJ103,Carpenter,6.0,0,6.0,Normal day
2025-06-16,01234,Worker_235,PRJ103,Carpenter,6.0,0,6.0,Completed assigned task
2025-06-17,01234,Worker_235,PRJ103,Carpenter,9.0,1,10.0,Minor equipment issue
2025-06-18,01234,Worker_235,PRJ103,Carpenter,7.5,0,7.5,Minor equipment issue
2025-06-19,01234,Worker_235,PRJ103,Carpenter,8.0,0,8.0,Training
2025-06-20,01234,Worker_235,PRJ103,Carpenter,8.0,1,9.0,Completed assigned task
2025-06-09,01235,Worker_236,PRJ100,Electrician,6.0,0,6.0,Training
2025-06-10,01235,Worker_236,PRJ100,Electrician,8.0,2,10.0,Normal day
2025-06-11,01235,Worker_236,PRJ100,Electrician,9.0,2,11.0,Training
2025-06-12,01235,Worker_236,PRJ100,Electrician,8.0,0,8.0,Completed assigned task
2025-06-13,01235,Worker_236,PRJ100,Electrician,8.0,0,8.0,Minor equipment issue
2025-06-16,01235,Worker_236,PRJ100,Electrician,7.5,0,7.5,Training
2025-06-17,01235,Worker_236,PRJ100,Electrician,9.0,1,10.0,Normal day
2025-06-18,01235,Worker_236,PRJ100,Electrician,8.0,0,8.0,Minor equipment issue
2025-06-19,01235,Worker_236,PRJ100,Electrician,6.0,0,6.0,Training
2025-06-20,01235,Worker_236,PRJ100,Electrician,7.5,0,7.5,
2025-06-09,01236,Worker_237,PRJ101,Laborer,8.0,1,9.0,Worked late
2025-06-10,01236,Worker_237,PRJ101,Laborer,7.5,0,7.5,Training
2025-06-11,01236,Worker_237,PRJ101,Laborer,8.0,0,8.0,Left early
2025-06-12,01236,Worker_237,PRJ101,Laborer,8.0,1,9.0,
2025-06-13,01236,Worker_237,PRJ101,Laborer,8.0,2,10.0,Training
2025-06-16,01236,Worker_237,PRJ101,Laborer,8.0,1,9.0,Training
2025-06-17,01236,Worker_237,PRJ101,Laborer,7.5,0,7.5,Worked late
2025-06-18,01236,Worker_237,PRJ101,Laborer,6.0,0,6.0,Completed assigned task
2025-06-19,01236,Worker_237,PRJ101,Laborer,7.5,0,7.5,Normal day
2025-06-20,01236,Worker_237,PRJ101,Laborer,8.0,0,8.0,Worked late
2025-06-09,01237,Worker_238,PRJ101,Welder,6.0,0,6.0,Worked late
2025-06-10,01237,Worker_238,PRJ101,Welder,7.5,0,7.5,Left early
2025-06-11,01237,Worker_238,PRJ101,Welder,9.0,1,10.0,Minor equipment issue
2025-06-12,01237,Worker_238,PRJ101,Welder,8.0,2,10.0,Minor equipment issue
2025-06-13,01237,Worker_238,PRJ101,Welder,8.0,0,8.0,Completed assigned task
2025-06-16,01237,Worker_238,PRJ101,Welder,9.0,0,9.0,Training
2025-06-17,01237,Worker_238,PRJ101,Welder,8.0,1,9.0,Completed assigned task
2025-06-18,01237,Worker_238,PRJ101,Welder,8.0,2,10.0,Completed assigned task
2025-06-19,01237,Worker_238,PRJ101,Welder,7.5,0,7.5,Worked late
2025-06-20,01237,Worker_238,PRJ101,Welder,7.5,0,7.5,
2025-06-09,01238,Worker_239,PRJ100,Carpenter,8.0,0,8.0,Worked late
2025-06-10,01238,Worker_239,PRJ100,Carpenter,7.5,0,7.5,Completed assigned task
2025-06-11,01238,Worker_239,PRJ100,Carpenter,8.0,1,9.0,Worked late
2025-06-12,01238,Worker_239,PRJ100,Carpenter,6.0,0,6.0,Completed assigned task
2025-06-13,01238,Worker_239,PRJ100,Carpenter,8.0,2,10.0,Normal day
2025-06-16,01238,Worker_239,PRJ100,Carpenter,7.5,0,7.5,Completed assigned task
2025-06-17,01238,Worker_239,PRJ100,Carpenter,6.0,0,6.0,
2025-06-18,01238,Worker_239,PRJ100,Carpenter,8.0,1,9.0,Left early
2025-06-19,01238,Worker_239,PRJ100,Carpenter,8.0,2,10.0,Minor equipment issue
2025-06-20,01238,Worker_239,PRJ100,Carpenter,8.0,0,8.0,Completed assigned task
2025-06-09,01239,Worker_240,PRJ103,Laborer,6.0,0,6.0,Worked late
2025-06-10,01239,Worker_240,PRJ103,Laborer,8.0,0,8.0,Worked late
2025-06-11,01239,Worker_240,PRJ103,Laborer,8.0,0,8.0,Minor equipment issue
2025-06-12,01239,Worker_240,PRJ103,Laborer,8.0,2,10.0,Minor equipment issue
2025-06-13,01239,Worker_240,PRJ103,Laborer,8.0,2,10.0,Normal day
2025-06-16,01239,Worker_240,PRJ103,Laborer,9.0,0,9.0,Left early
2025-06-17,01239,Worker_240,PRJ103,Laborer,8.0,1,9.0,Minor equipment issue
2025-06-18,01239,Worker_240,PRJ103,Laborer,8.0,2,10.0,Minor equipment issue
2025-06-19,01239,Worker_240,PRJ103,Laborer,8.0,0,8.0,Left early
2025-06-20,01239,Worker_240,PRJ103,Laborer,8.0,0,8.0,Training
2025-06-09,01240,Worker_241,PRJ100,Carpenter,8.0,1,9.0,Worked late
2025-06-10,01240,Worker_241,PRJ100,Carpenter,7.5,0,7.5,Worked late
2025-06-11,01240,Worker_241,PRJ100,Carpenter,9.0,2,11.0,Left early
2025-06-12,01240,Worker_241,PRJ100,Carpenter,6.0,0,6.0,Completed assigned task
2025-06-13,01240,Worker_241,PRJ100,Carpenter,9.0,0,9.0,Worked late
2025-06-16,01240,Worker_241,PRJ100,Carpenter,6.0,0,6.0,Completed assigned task
2025-06-17,01240,Worker_241,PRJ100,Carpenter,8.0,0,8.0,
2025-06-18,01240,Worker_241,PRJ100,Carpenter,8.0,1,9.0,
2025-06-19,01240,Worker_241,PRJ100,Carpenter,8.0,2,10.0,Worked late
2025-06-20,01240,Worker_241,PRJ100,Carpenter,9.0,1,10.0,Completed assigned task
2025-06-09,01241,Worker_242,PRJ103,Laborer,8.0,0,8.0,Left early
2025-06-10,01241,Worker_242,PRJ103,Laborer,8.0,0,8.0,Normal day
2025-06-11,01241,Worker_242,PRJ103,Laborer,7.5,0,7.5,Minor equipment issue
2025-06-12,01241,Worker_242,PRJ103,Laborer,8.0,0,8.0,Minor equipment issue
2025-06-13,01241,Worker_242,PRJ103,Laborer,8.0,0,8.0,
2025-06-16,01241,Worker_242,PRJ103,Laborer,6.0,0,6.0,Training
2025-06-17,01241,Worker_242,PRJ103,Laborer,6.0,0,6.0,Worked late
2025-06-18,01241,Worker_242,PRJ103,Laborer,7.5,0,7.5,Worked late
2025-06-19,01241,Worker_242,PRJ103,Laborer,8.0,1,9.0,Minor equipment issue
2025-06-20,01241,Worker_242,PRJ103,Laborer,9.0,1,10.0,Minor equipment issue
2025-06-09,01242,Worker_243,PRJ100,Plumber,6.0,0,6.0,Normal day
2025-06-10,01242,Worker_243,PRJ100,Plumber,6.0,0,6.0,Normal day
2025-06-11,01242,Worker_243,PRJ100,Plumber,6.0,0,6.0,Worked late
2025-06-12,01242,Worker_243,PRJ100,Plumber,9.0,0,9.0,Training
2025-06-13,01242,Worker_243,PRJ100,Plumber,8.0,2,10.0,Left early
2025-06-16,01242,Worker_243,PRJ100,Plumber,6.0,0,6.0,Normal day
2025-06-17,01242,Worker_243,PRJ100,Plumber,9.0,1,10.0,Minor equipment issue
2025-06-18,01242,Worker_243,PRJ100,Plumber,8.0,0,8.0,Completed assigned task
2025-06-19,01242,Worker_243,PRJ100,Plumber,7.5,0,7.5,Completed assigned task
2025-06-20,01242,Worker_243,PRJ100,Plumber,9.0,0,9.0,Minor equipment issue
2025-06-09,01243,Worker_244,PRJ102,Welder,9.0,1,10.0,Training
2025-06-10,01243,Worker_244,PRJ102,Welder,8.0,0,8.0,Minor equipment issue
2025-06-11,01243,Worker_244,PRJ102,Welder,6.0,0,6.0,
2025-06-12,01243,Worker_244,PRJ102,Welder,7.5,0,7.5,Normal day
2025-06-13,01243,Worker_244,PRJ102,Welder,8.0,2,10.0,Worked late
2025-06-16,01243,Worker_244,PRJ102,Welder,6.0,0,6.0,Training
2025-06-17,01243,Worker_244,PRJ102,Welder,6.0,0,6.0,Training
2025-06-18,01243,Worker_244,PRJ102,Welder,8.0,0,8.0,
2025-06-19,01243,Worker_244,PRJ102,Welder,9.0,0,9.0,Completed assigned task
2025-06-20,01243,Worker_244,PRJ102,Welder,7.5,0,7.5,Training
2025-06-09,01244,Worker_245,PRJ100,Carpenter,7.5,0,7.5,Normal day
2025-06-10,01244,Worker_245,PRJ100,Carpenter,6.0,0,6.0,Minor equipment issue
2025-06-11,01244,Worker_245,PRJ100,Carpenter,8.0,2,10.0,Worked late
2025-06-12,01244,Worker_245,PRJ100,Carpenter,6.0,0,6.0,Left early
2025-06-13,01244,Worker_245,PRJ100,Carpenter,7.5,0,7.5,Worked late
2025-06-16,01244,Worker_245,PRJ100,Carpenter,6.0,0,6.0,Completed assigned task
2025-06-17,01244,Worker_245,PRJ100,Carpenter,8.0,2,10.0,Training
2025-06-18,01244,Worker_245,PRJ100,Carpenter,8.0,0,8.0,Completed assigned task
2025-06-19,01244,Worker_245,PRJ100,Carpenter,8.0,1,9.0,Worked late
2025-06-20,01244,Worker_245,PRJ100,Carpenter,8.0,0,8.0,Training
2025-06-09,01245,Worker_246,PRJ103,Electrician,7.5,0,7.5,Training
2025-06-10,01245,Worker_246,PRJ103,Electrician,9.0,0,9.0,Left early
2025-06-11,01245,Worker_246,PRJ103,Electrician,8.0,1,9.0,Minor equipment issue
2025-06-12,01245,Worker_246,PRJ103,Electrician,8.0,2,10.0,Normal day
2025-06-13,01245,Worker_246,PRJ103,Electrician,8.0,0,8.0,Minor equipment issue
2025-06-16,01245,Worker_246,PRJ103,Electrician,8.0,0,8.0,
2025-06-17,01245,Worker_246,PRJ103,Electrician,7.5,0,7.5,Left early
2025-06-18,01245,Worker_246,PRJ103,Electrician,7.5,0,7.5,Worked late
2025-06-19,01245,Worker_246,PRJ103,Electrician,8.0,0,8.0,Minor equipment issue
2025-06-20,01245,Worker_246,PRJ103,Electrician,8.0,0,8.0,Normal day
2025-06-09,01246,Worker_247,PRJ100,Carpenter,8.0,0,8.0,
2025-06-10,01246,Worker_247,PRJ100,Carpenter,6.0,0,6.0,Completed assigned task
2025-06-11,01246,Worker_247,PRJ100,Carpenter,8.0,0,8.0,Worked late
2025-06-12,01246,Worker_247,PRJ100,Carpenter,8.0,2,10.0,
2025-06-13,01246,Worker_247,PRJ100,Carpenter,8.0,0,8.0,Completed assigned task
2025-06-16,01246,Worker_247,PRJ100,Carpenter,9.0,0,9.0,Normal day
2025-06-17,01246,Worker_247,PRJ100,Carpenter,8.0,1,9.0,Completed assigned task
2025-06-18,01246,Worker_247,PRJ100,Carpenter,6.0,0,6.0,Minor equipment issue
2025-06-19,01246,Worker_247,PRJ100,Carpenter,8.0,2,10.0,Worked late
2025-06-20,01246,Worker_247,PRJ100,Carpenter,7.5,0,7.5,Minor equipment issue
2025-06-09,01247,Worker_248,PRJ104,Laborer,8.0,1,9.0,Worked late
2025-06-10,01247,Worker_248,PRJ104,Laborer,8.0,1,9.0,Left early
2025-06-11,01247,Worker_248,PRJ104,Laborer,8.0,2,10.0,Normal day
2025-06-12,01247,Worker_248,PRJ104,Laborer,8.0,0,8.0,Training
2025-06-13,01247,Worker_248,PRJ104,Laborer,8.0,2,10.0,Completed assigned task
2025-06-16,01247,Worker_248,PRJ104,Laborer,7.5,0,7.5,Worked late
2025-06-17,01247,Worker_248,PRJ104,Laborer,6.0,0,6.0,Minor equipment issue
2025-06-18,01247,Worker_248,PRJ104,Laborer,9.0,2,11.0,Left early
2025-06-19,01247,Worker_248,PRJ104,Laborer,8.0,2,10.0,Minor equipment issue
2025-06-20,01247,Worker_248,PRJ104,Laborer,8.0,1,9.0,Worked late
2025-06-09,01248,Worker_249,PRJ101,Electrician,6.0,0,6.0,
2025-06-10,01248,Worker_249,PRJ101,Electrician,7.5,0,7.5,Normal day
2025-06-11,01248,Worker_249,PRJ101,Electrician,8.0,0,8.0,Left early
2025-06-12,01248,Worker_249,PRJ101,Electrician,8.0,0,8.0,Training
2025-06-13,01248,Worker_249,PRJ101,Electrician,8.0,0,8.0,Training
2025-06-16,01248,Worker_249,PRJ101,Electrician,6.0,0,6.0,Worked late
2025-06-17,01248,Worker_249,PRJ101,Electrician,8.0,1,9.0,Normal day
2025-06-18,01248,Worker_249,PRJ101,Electrician,9.0,0,9.0,
2025-06-19,01248,Worker_249,PRJ101,Electrician,9.0,2,11.0,Completed assigned task
2025-06-20,01248,Worker_249,PRJ101,Electrician,8.0,0,8.0,Normal day
2025-06-09,01249,Worker_250,PRJ102,Plumber,8.0,1,9.0,Minor equipment issue
2025-06-10,01249,Worker_250,PRJ102,Plumber,6.0,0,6.0,Training
2025-06-11,01249,Worker_250,PRJ102,Plumber,6.0,0,6.0,
2025-06-12,01249,Worker_250,PRJ102,Plumber,8.0,1,9.0,Training
2025-06-13,01249,Worker_250,PRJ102,Plumber,8.0,0,8.0,Training
2025-06-16,01249,Worker_250,PRJ102,Plumber,7.5,0,7.5,Left early
2025-06-17,01249,Worker_250,PRJ102,Plumber,8.0,0,8.0,Left early
2025-06-18,01249,Worker_250,PRJ102,Plumber,8.0,1,9.0,
2025-06-19,01249,Worker_250,PRJ102,Plumber,8.0,2,10.0,Left early
2025-06-20,01249,Worker_250,PRJ102,Plumber,8.0,1,9.0,Completed assigned task
2025-06-09,01250,Worker_251,PRJ100,Welder,8.0,1,9.0,Minor equipment issue
2025-06-10,01250,Worker_251,PRJ100,Welder,7.5,0,7.5,Normal day
2025-06-11,01250,Worker_251,PRJ100,Welder,8.0,2,10.0,Minor equipment issue
2025-06-12,01250,Worker_251,PRJ100,Welder,7.5,0,7.5,Left early
2025-06-13,01250,Worker_251,PRJ100,Welder,8.0,0,8.0,Minor equipment issue
2025-06-16,01250,Worker_251,PRJ100,Welder,8.0,0,8.0,Completed assigned task
2025-06-17,01250,Worker_251,PRJ100,Welder,8.0,0,8.0,Worked late
2025-06-18,01250,Worker_251,PRJ100,Welder,8.0,0,8.0,Normal day
2025-06-19,01250,Worker_251,PRJ100,Welder,9.0,2,11.0,
2025-06-20,01250,Worker_251,PRJ100,Welder,9.0,0,9.0,Worked late
2025-06-09,01251,Worker_252,PRJ102,Plumber,9.0,0,9.0,Training
2025-06-10,01251,Worker_252,PRJ102,Plumber,8.0,0,8.0,Left early
2025-06-11,01251,Worker_252,PRJ102,Plumber,8.0,0,8.0,Worked late
2025-06-12,01251,Worker_252,PRJ102,Plumber,8.0,0,8.0,Normal day
2025-06-13,01251,Worker_252,PRJ102,Plumber,8.0,2,10.0,Training
2025-06-16,01251,Worker_252,PRJ102,Plumber,8.0,2,10.0,Minor equipment issue
2025-06-17,01251,Worker_252,PRJ102,Plumber,6.0,0,6.0,Minor equipment issue
2025-06-18,01251,Worker_252,PRJ102,Plumber,8.0,1,9.0,Training
2025-06-19,01251,Worker_252,PRJ102,Plumber,7.5,0,7.5,
2025-06-20,01251,Worker_252,PRJ102,Plumber,8.0,0,8.0,Normal day
2025-06-09,01252,Worker_253,PRJ101,Plumber,8.0,1,9.0,
2025-06-10,01252,Worker_253,PRJ101,Plumber,7.5,0,7.5,Completed assigned task
2025-06-11,01252,Worker_253,PRJ101,Plumber,7.5,0,7.5,Left early
2025-06-12,01252,Worker_253,PRJ101,Plumber,8.0,0,8.0,Left early
2025-06-13,01252,Worker_253,PRJ101,Plumber,7.5,0,7.5,Normal day
2025-06-16,01252,Worker_253,PRJ101,Plumber,6.0,0,6.0,Normal day
2025-06-17,01252,Worker_253,PRJ101,Plumber,8.0,2,10.0,Normal day
2025-06-18,01252,Worker_253,PRJ101,Plumber,8.0,1,9.0,Completed assigned task
2025-06-19,01252,Worker_253,PRJ101,Plumber,8.0,0,8.0,Completed assigned task
2025-06-20,01252,Worker_253,PRJ101,Plumber,7.5,0,7.5,
2025-06-09,01253,Worker_254,PRJ100,Electrician,6.0,0,6.0,Worked late
2025-06-10,01253,Worker_254,PRJ100,Electrician,7.5,0,7.5,Training
2025-06-11,01253,Worker_254,PRJ100,Electrician,8.0,1,9.0,
2025-06-12,01253,Worker_254,PRJ100,Electrician,8.0,0,8.0,Normal day
2025-06-13,01253,Worker_254,PRJ100,Electrician,8.0,2,10.0,Minor equipment issue
2025-06-16,01253,Worker_254,PRJ100,Electrician,9.0,0,9.0,Completed assigned task
2025-06-17,01253,Worker_254,PRJ100,Electrician,8.0,0,8.0,Minor equipment issue
2025-06-18,01253,Worker_254,PRJ100,Electrician,8.0,0,8.0,
2025-06-19,01253,Worker_254,PRJ100,Electrician,8.0,1,9.0,Worked late
2025-06-20,01253,Worker_254,PRJ100,Electrician,8.0,0,8.0,Normal day
2025-06-09,01254,Worker_255,PRJ103,Electrician,9.0,0,9.0,Completed assigned task
2025-06-10,01254,Worker_255,PRJ103,Electrician,8.0,1,9.0,
2025-06-11,01254,Worker_255,PRJ103,Electrician,8.0,0,8.0,Normal day
2025-06-12,01254,Worker_255,PRJ103,Electrician,8.0,2,10.0,Training
2025-06-13,01254,Worker_255,PRJ103,Electrician,8.0,1,9.0,Training
2025-06-16,01254,Worker_255,PRJ103,Electrician,6.0,0,6.0,
2025-06-17,01254,Worker_255,PRJ103,Electrician,9.0,1,10.0,Worked late
2025-06-18,01254,Worker_255,PRJ103,Electrician,9.0,0,9.0,Normal day
2025-06-19,01254,Worker_255,PRJ103,Electrician,6.0,0,6.0,Worked late
2025-06-20,01254,Worker_255,PRJ103,Electrician,7.5,0,7.5,
2025-06-09,01255,Worker_256,PRJ102,Laborer,9.0,0,9.0,Training
2025-06-10,01255,Worker_256,PRJ102,Laborer,8.0,1,9.0,
2025-06-11,01255,Worker_256,PRJ102,Laborer,7.5,0,7.5,Worked late
2025-06-12,01255,Worker_256,PRJ102,Laborer,6.0,0,6.0,Worked late
2025-06-13,01255,Worker_256,PRJ102,Laborer,8.0,0,8.0,
2025-06-16,01255,Worker_256,PRJ102,Laborer,8.0,1,9.0,Left early
2025-06-17,01255,Worker_256,PRJ102,Laborer,8.0,0,8.0,Normal day
2025-06-18,01255,Worker_256,PRJ102,Laborer,6.0,0,6.0,Training
2025-06-19,01255,Worker_256,PRJ102,Laborer,8.0,1,9.0,Left early
2025-06-20,01255,Worker_256,PRJ102,Laborer,8.0,0,8.0,
2025-06-09,01256,Worker_257,PRJ102,Plumber,7.5,0,7.5,Normal day
2025-06-10,01256,Worker_257,PRJ102,Plumber,9.0,0,9.0,
2025-06-11,01256,Worker_257,PRJ102,Plumber,8.0,0,8.0,Completed assigned task
2025-06-12,01256,Worker_257,PRJ102,Plumber,6.0,0,6.0,Left early
2025-06-13,01256,Worker_257,PRJ102,Plumber,9.0,2,11.0,Left early
2025-06-16,01256,Worker_257,PRJ102,Plumber,8.0,1,9.0,Worked late
2025-06-17,01256,Worker_257,PRJ102,Plumber,9.0,2,11.0,Normal day
2025-06-18,01256,Worker_257,PRJ102,Plumber,8.0,0,8.0,Normal day
2025-06-19,01256,Worker_257,PRJ102,Plumber,8.0,0,8.0,Training
2025-06-20,01256,Worker_257,PRJ102,Plumber,8.0,0,8.0,Left early
2025-06-09,01257,Worker_258,PRJ103,Plumber,8.0,0,8.0,Training
2025-06-10,01257,Worker_258,PRJ103,Plumber,7.5,0,7.5,Completed assigned task
2025-06-11,01257,Worker_258,PRJ103,Plumber,9.0,0,9.0,Left early
2025-06-12,01257,Worker_258,PRJ103,Plumber,7.5,0,7.5,Worked late
2025-06-13,01257,Worker_258,PRJ103,Plumber,6.0,0,6.0,Training
2025-06-16,01257,Worker_258,PRJ103,Plumber,6.0,0,6.0,Completed assigned task
2025-06-17,01257,Worker_258,PRJ103,Plumber,8.0,0,8.0,Minor equipment issue
2025-06-18,01257,Worker_258,PRJ103,Plumber,8.0,2,10.0,Minor equipment issue
2025-06-19,01257,Worker_258,PRJ103,Plumber,9.0,0,9.0,
2025-06-20,01257,Worker_258,PRJ103,Plumber,8.0,1,9.0,Normal day
2025-06-09,01258,Worker_259,PRJ100,Welder,8.0,2,10.0,Completed assigned task
2025-06-10,01258,Worker_259,PRJ100,Welder,8.0,0,8.0,Left early
2025-06-11,01258,Worker_259,PRJ100,Welder,8.0,2,10.0,
2025-06-12,01258,Worker_259,PRJ100,Welder,8.0,0,8.0,Completed assigned task
2025-06-13,01258,Worker_259,PRJ100,Welder,8.0,1,9.0,Training
2025-06-16,01258,Worker_259,PRJ100,Welder,8.0,0,8.0,Completed assigned task
2025-06-17,01258,Worker_259,PRJ100,Welder,7.5,0,7.5,Worked late
2025-06-18,01258,Worker_259,PRJ100,Welder,7.5,0,7.5,Completed assigned task
2025-06-19,01258,Worker_259,PRJ100,Welder,8.0,0,8.0,Minor equipment issue
2025-06-20,01258,Worker_259,PRJ100,Welder,8.0,1,9.0,
2025-06-09,01259,Worker_260,PRJ100,Laborer,8.0,0,8.0,Completed assigned task
2025-06-10,01259,Worker_260,PRJ100,Laborer,9.0,2,11.0,Minor equipment issue
2025-06-11,01259,Worker_260,PRJ100,Laborer,8.0,1,9.0,Worked late
2025-06-12,01259,Worker_260,PRJ100,Laborer,8.0,0,8.0,Worked late
2025-06-13,01259,Worker_260,PRJ100,Laborer,8.0,0,8.0,Worked late
2025-06-16,01259,Worker_260,PRJ100,Laborer,6.0,0,6.0,Left early
2025-06-17,01259,Worker_260,PRJ100,Laborer,8.0,0,8.0,Training
2025-06-18,01259,Worker_260,PRJ100,Laborer,9.0,0,9.0,Normal day
2025-06-19,01259,Worker_260,PRJ100,Laborer,7.5,0,7.5,Worked late
2025-06-20,01259,Worker_260,PRJ100,Laborer,8.0,0,8.0,Training
2025-06-09,01260,Worker_261,PRJ100,Carpenter,8.0,0,8.0,Minor equipment issue
2025-06-10,01260,Worker_261,PRJ100,Carpenter,7.5,0,7.5,Normal day
2025-06-11,01260,Worker_261,PRJ100,Carpenter,8.0,0,8.0,Normal day
2025-06-12,01260,Worker_261,PRJ100,Carpenter,8.0,1,9.0,Normal day
2025-06-13,01260,Worker_261,PRJ100,Carpenter,8.0,1,9.0,Completed assigned task
2025-06-16,01260,Worker_261,PRJ100,Carpenter,9.0,2,11.0,
2025-06-17,01260,Worker_261,PRJ100,Carpenter,7.5,0,7.5,Training
2025-06-18,01260,Worker_261,PRJ100,Carpenter,9.0,0,9.0,Normal day
2025-06-19,01260,Worker_261,PRJ100,Carpenter,6.0,0,6.0,Worked late
2025-06-20,01260,Worker_261,PRJ100,Carpenter,8.0,1,9.0,Completed assigned task
2025-06-09,01261,Worker_262,PRJ100,Laborer,8.0,0,8.0,Left early
2025-06-10,01261,Worker_262,PRJ100,Laborer,7.5,0,7.5,Left early
2025-06-11,01261,Worker_262,PRJ100,Laborer,8.0,0,8.0,
2025-06-12,01261,Worker_262,PRJ100,Laborer,8.0,0,8.0,Training
2025-06-13,01261,Worker_262,PRJ100,Laborer,9.0,0,9.0,Worked late
2025-06-16,01261,Worker_262,PRJ100,Laborer,7.5,0,7.5,Completed assigned task
2025-06-17,01261,Worker_262,PRJ100,Laborer,8.0,1,9.0,Left early
2025-06-18,01261,Worker_262,PRJ100,Laborer,9.0,0,9.0,
2025-06-19,01261,Worker_262,PRJ100,Laborer,8.0,1,9.0,Left early
2025-06-20,01261,Worker_262,PRJ100,Laborer,8.0,0,8.0,Normal day
2025-06-09,01262,Worker_263,PRJ104,Plumber,7.5,0,7.5,Left early
2025-06-10,01262,Worker_263,PRJ104,Plumber,8.0,0,8.0,Worked late
2025-06-11,01262,Worker_263,PRJ104,Plumber,9.0,1,10.0,
2025-06-12,01262,Worker_263,PRJ104,Plumber,8.0,1,9.0,Left early
2025-06-13,01262,Worker_263,PRJ104,Plumber,8.0,1,9.0,Training
2025-06-16,01262,Worker_263,PRJ104,Plumber,9.0,0,9.0,Normal day
2025-06-17,01262,Worker_263,PRJ104,Plumber,9.0,0,9.0,Minor equipment issue
2025-06-18,01262,Worker_263,PRJ104,Plumber,8.0,1,9.0,Training
2025-06-19,01262,Worker_263,PRJ104,Plumber,9.0,2,11.0,Training
2025-06-20,01262,Worker_263,PRJ104,Plumber,7.5,0,7.5,Normal day
2025-06-09,01263,Worker_264,PRJ100,Electrician,8.0,0,8.0,Training
2025-06-10,01263,Worker_264,PRJ100,Electrician,8.0,0,8.0,Worked late
2025-06-11,01263,Worker_264,PRJ100,Electrician,8.0,2,10.0,Normal day
